"betay.SPDE_GMRF" "Sigma_Nu.SPDE_GMRF" "Range_Nu.SPDE_GMRF" "sum_Ztrue.SPDE_GMRF" "sum_Zpred.SPDE_GMRF" "betay.ICAR" "Sigma_Nu.ICAR" "Range_Nu.ICAR" "sum_Ztrue.ICAR" "sum_Zpred.ICAR"
"14" 1.93944054055567 0.368247456531927 4.11699156200822 7469.917602835 6779.34516273548 0 0.132670199683904 1.33021949491446 7469.917602835 6904.49279980145
"15" 1.77817911142374 0.695166285440685 13.2868045073721 7991.14019618028 7063.36683687293 0 0.266489275923916 2.67195821566732 7991.14019618028 7063.33490994335
"16" 1.75616089442576 0.626955835081695 3.88010750075024 7697.82605152327 6255.05115314425 0 0.35324620592576 3.54182771071854 7697.82605152327 6165.0583911492
"17" 1.87440662687096 0.649603631270467 18.8927642956506 8030.09317828349 7056.31956633811 0 0.208980718415716 2.09534791053413 8030.09317828349 6907.50153008822
"18" 1.90261183276528 0.86798649490771 30.9890471201738 8248.87026610924 8468.42372277185 0 0.242724581088697 2.43368119161957 8248.87026610924 7952.65329992018
"19" 2.05027315096209 0.661864011879219 9.88265286412575 8053.55472862438 8304.3384305617 0 0.253525294792944 2.54197468904862 8053.55472862438 7826.69360072109
"20" 1.97966556360411 0.697290386445949 4.71219988316708 7959.40530908322 8557.03879396564 0 0.436899750565072 4.38058107178257 7959.40530908322 9209.1988120124
"21" 1.94714562165762 0.588756236748414 3.33715415432279 7628.84029326762 7452.20966099691 0 0.414378221150125 4.1547686621048 7628.84029326762 7646.60741771655
"22" 1.96485354919027 0.52191522339525 6.88625543545375 7937.36797858864 7209.52962952118 0 0.225867186890646 2.26466030788583 7937.36797858864 7161.34874347826
"23" 1.89337603440749 0.852872062734354 8.49275659819292 8218.69527364244 7516.88526045205 0 0.495318653607597 4.96631896833984 8218.69527364244 7327.11884111243
"24" 2.06442764569604 0.701830598660115 8.29415523526613 7699.65378694206 7669.70384839927 0 0.318761332433804 3.1960646749505 7699.65378694206 7427.8791774427
"25" 2.21403134419992 0.781697174180412 18.3028929554899 8051.75642939559 9610.68610616653 0 0.280985648054862 2.81730628071933 8051.75642939559 9309.99814887907
"26" 2.1527366838791 0.54059876203621 4.93575013076842 7681.31769799929 8696.57018951471 0 0.247027742648313 2.47682689736213 7681.31769799929 8550.09364657099
"27" 2.17256428102882 0.879860072600073 10.7101424997145 7682.46415559197 9497.33891258496 0 0.435559665240134 4.36714468871894 7682.46415559197 9112.62070476566
"28" 1.9728047149845 17750.4284779192 3.0012689252823e-05 7834.73638897223 7902.01102715669 0 0.482682914401239 4.83962656367777 7834.73638897223 7831.1186998856
"29" 1.83130990162934 0.65134736441018 6.75571540324843 7900.38932590349 6749.96083071971 0 0.336855354547343 3.37748462467688 7900.38932590349 6927.24977178093
"30" 1.85016627329205 0.884346541242711 7.85956669509141 7907.68702177996 7703.35344336713 0 0.283014310607631 2.83764669237716 7907.68702177996 6941.62650405943
"31" 2.0768299434811 0.534381458632417 7.46522125995721 7942.75165110661 7714.01248875588 0 0.234502111032043 2.35123848789431 7942.75165110661 7548.7156865864
"32" 2.18790550829817 0.763381146077988 12.054293277208 8382.05795046387 9645.60748206193 0 0.278272154265093 2.79009939969345 8382.05795046387 9271.24183460856
"33" 2.0671425862933 0.462180440908389 5.12081969608021 7504.13368718716 7788.16694218951 0 0.194033275955859 1.94547718292094 7504.13368718716 7589.04336533457
"34" 2.11380782825573 0.787425127076267 5.1167435633477 7823.17689997252 9533.42266929428 0 0.357862209769339 3.58811013371902 7823.17689997252 8380.87251862982
"35" 1.96776787199395 0.418089639401462 4.81149594053625 7503.99818016366 6987.11946176584 0 0.174248189460063 1.74710175401542 7503.99818016366 7048.68534364122
"36" 1.85030844540891 0.629632550824398 7.58889641809678 7596.79213062501 7205.79022617662 0 0.317972782490828 3.18815826861841 7596.79213062501 7502.86591796575
"37" 1.86030611962826 0.615553418464855 8.29080310602847 7968.5916520792 6803.36560409456 0 0.270186641116748 2.70902989620328 7968.5916520792 6848.82247811461
"38" 1.98815645966835 0.438276173125128 1.23421471445885 7730.41494643686 7109.59074841426 0 0.119854559484021 1.20172331058436 7730.41494643686 7212.04901119973
"39" 2.07352272960097 0.640564025807868 8.50541891296551 8062.06174517734 8410.87851593269 0 0.259589548295538 2.60277800622514 8062.06174517734 8345.12999418168
"40" 2.01038545006344 0.522507751871736 9.65537962916114 8024.47781888008 7312.81068904862 0 0.164086976792083 1.64522022210303 8024.47781888008 7117.72026748942
"41" 1.99418619975747 0.750037523711976 20.9353206268916 8070.34581599543 8009.38154354403 0 0.248835943825702 2.49495685015198 8070.34581599543 7925.39362023145
"42" 2.04522800556229 2121.52052164066 0.000176348110828506 7506.7381330412 7712.97815672461 0 0.231777007196881 2.32391519859622 7506.7381330412 7856.55273243407
"43" 1.9412163001491 0.681038798095105 11.4521144649549 7855.21617001778 7529.48647415067 0 0.235597207901515 2.36221849100023 7855.21617001778 7179.28721254319
"44" 1.86205135699494 0.588861509110987 2.99644688559498 7945.96762518909 6974.0802396542 0 0.374578345818671 3.75571469077436 7945.96762518909 7361.49498404399
"45" 2.11349471703931 0.678027598452403 8.32419386040339 7644.4834413224 9077.03580607704 0 0.288740240242739 2.89505780086479 7644.4834413224 9021.11011869075
"46" 1.92110202963072 0.550730301593671 16.0573060623577 7691.21620917158 6787.12256733332 0 0.160752460324389 1.61178664906245 7691.21620917158 6786.21466457123
"47" 1.87658303159915 0.566555604626741 4.6662855151562 7524.4410568801 7051.52177102321 0 0.317445188026611 3.18286833581223 7524.4410568801 7352.81331181651
"48" 2.20985339421726 0.619340652546444 9.04038622397974 7903.81039836523 9439.45109664165 0 0.276516546837546 2.77249677882528 7903.81039836523 9360.04036627291
"49" 2.13871228814746 0.862816933478459 10.1952392966004 8462.03414206992 9915.12507964894 0 0.345040952393071 3.45955762869633 8462.03414206992 9089.58294887696
"50" 2.06043276416992 0.672566945997996 15.4093916588686 8370.06024484171 8862.46706369634 0 0.273398924588753 2.74123789851151 8370.06024484171 8798.15242189131
"51" 1.87077794515295 0.710704395148471 7.10481117683863 8260.26518314027 7172.90009744206 0 0.382490773347055 3.83504874902882 8260.26518314027 7155.07905286904
"52" 2.16379844307651 0.543868212057803 5.14271202162863 7738.48183873609 9180.89324371945 0 0.265236893896351 2.65940119086358 7738.48183873609 9295.42045573147
"53" 2.05216735885879 0.529878731975107 9.21686275112623 7602.26123723507 8182.73461073827 0 0.192009849898279 1.92518927505072 7602.26123723507 7918.95771577897
"54" 2.05204397256144 0.536478055434968 4.62630483734043 7831.13718290309 7937.61568839829 0 0.244668782593032 2.45317475346896 7831.13718290309 7793.37864292457
"55" 1.9668229353476 8568.43071138647 5.42878868578231e-05 7442.914355854 7523.25031526451 0 0.388275943583997 3.89305383418671 7442.914355854 7761.89868634419
"56" 1.8598377448228 0.767201318288038 5.34408318713792 7812.03269386237 7732.33701402328 0 0.467313139723405 4.6855213165491 7812.03269386237 7977.00858544882
"57" 1.91501242338556 0.559831165571378 5.48303234717514 7847.14982513351 6916.68654125974 0 0.257756062330378 2.5843945351795 7847.14982513351 6908.33369662541
"58" 1.7661357665046 0.697319226507583 6.32023626025879 7721.44724065165 6839.33578230886 0 0.432299768820774 4.33445929457039 7721.44724065165 7208.58396261752
"59" 2.01414530095513 2691.27800082243 0.000134096162912311 7505.64829888096 7433.01268780162 0 0.204377607401432 2.04919475765546 7505.64829888096 7943.83803942326
"60" 2.13306832697649 0.41591973528328 3.42326546968619 7639.2606175805 8237.75411093171 0 0.170643713763439 1.71096143122991 7639.2606175805 8084.47436915428
"61" 2.04569614860408 0.435138891981443 4.20811920293796 7518.15859882246 7599.50703620113 0 0.182102958832047 1.8258577020095 7518.15859882246 7694.85369139319
"62" 1.69484885792219 0.993565053520413 11.8259779625203 7804.65434906826 6658.36329546881 0 0.42608139339765 4.2721106719389 7804.65434906826 6561.60847614975
"63" 1.93105707498707 0.710532279120383 10.9248253954365 7995.59178381955 7535.01827272793 0 0.270344760084476 2.71061527810433 7995.59178381955 7417.63021123218
"64" 2.07656837449002 0.605278110637909 8.46637127869443 7912.35764102159 8062.27895764913 0 0.212092826660275 2.12655150461223 7912.35764102159 8031.98162941375
"65" 1.94524666264462 0.471338516173713 3.42641976127684 7667.67659771839 7047.08695079442 0 0.230946705299768 2.31559016574909 7667.67659771839 7229.4188494469
"66" 2.00594282518706 0.556792416809782 4.44797529912072 7741.59441755937 7747.89659073161 0 0.261367292190286 2.62060257867165 7741.59441755937 7777.81529050299
"67" 2.18276697425164 0.656262558447171 9.1976443042131 7727.4408575299 8299.36377045893 0 0.230482929945462 2.31094011608436 7727.4408575299 7464.56994630504
"68" 2.06667875977066 0.547872760035476 7.07653929644238 8157.37676369822 7869.98190015784 0 0.283920254269728 2.84673014837169 8157.37676369822 7858.92257886464
"69" 1.9791028572292 7967.57221267974 4.8364706654577e-05 7535.51347233369 7264.60538814649 0 0.220903012152987 2.21488694485533 7535.51347233369 7030.40199187208
"70" 2.06704495116964 0.492743938862896 4.73544889962138 7784.67816843079 8029.01443362971 0 0.223380347840531 2.23972598357593 7784.67816843079 8212.72820562163
"71" 2.09236610483817 0.482508486551808 4.34338895781717 7538.54821845641 8069.07874389968 0 0.214829715432422 2.15399295573537 7538.54821845641 7855.1666186337
"72" 2.13631026957763 0.767261130925091 19.6518686240225 9066.97751159558 9116.53958229195 0 0.215057924682637 2.15628109877185 9066.97751159558 8613.34057781277
"73" 1.9739832000242 0.467483963402563 1.06502002761496 7537.78802640932 7029.09136483192 0 0.179276348906647 1.79751666056805 7537.78802640932 7056.10227992875
"74" 1.96801035450995 0.560536789512868 6.60193206501216 7799.00694702574 7112.07437975023 0 0.226848065441734 2.27449509952638 7799.00694702574 6849.71451140084
"75" 2.13236273422118 0.670678920186992 7.01019715366443 7561.02529820678 9054.57939838699 0 0.346504389247885 3.47423079748997 7561.02529820678 8987.59242415507
"76" 2.00299066780523 0.514083423646774 2.36497470231192 7449.82475296514 7622.96497285273 0 0.325138522909426 3.2600056587861 7449.82475296514 7913.35673367793
"77" 1.98275600123915 0.677452433637913 8.36150513647665 8086.08382561633 7555.67408049506 0 0.320259762948205 3.21108870813036 8086.08382561633 7220.42515785902
"78" 1.98112917193959 0.598403362014498 6.34996394624275 7687.1183981683 7779.53547496517 0 0.269893025484234 2.70608595521794 7687.1183981683 7822.11478089395
"79" 2.03377755970452 0.718909772431382 17.0535078126 8247.63886284466 8315.45737081198 0 0.223309015555113 2.23901076948184 8247.63886284466 8300.78980375787
"80" 2.00878017335889 0.583796549495178 6.2294881906279 7977.14054075688 7582.24676568368 0 0.264600843824051 2.65302382648236 7977.14054075688 7319.6479768652
"81" 1.97903028361086 0.684357903694702 4.55460333518007 7810.94261239542 7936.37100715471 0 0.463086135662233 4.64313920496224 7810.94261239542 7848.48236318103
"82" 2.17922811668861 0.591385625500555 3.9338868340928 8169.29224896455 9356.29757537054 0 0.334369597173261 3.3525611458059 8169.29224896455 9401.87279215908
"83" 2.01665699847357 0.531897580558953 4.12645854023289 7562.46892928842 7798.59078879353 0 0.247833129376567 2.48490211794235 7562.46892928842 8016.74070583897
"84" 1.99305462317889 0.675238741522494 11.8584333384499 8282.71927843558 7547.4062955689 0 0.270173563519722 2.7088987735054 8282.71927843558 7397.21924730085
"85" 2.12148918710278 0.500607182902182 4.56312232712376 7564.08380608762 8262.05360678269 0 0.202550305516595 2.03087329137218 7564.08380608762 7894.81889596111
"86" 1.99657072924768 0.572263163488365 4.87771260372021 7586.83668511111 7583.77693279506 0 0.261467879368592 2.62161111733248 7586.83668511111 7438.69507461908
"87" 1.83910416244172 5.03916080725053 0.0703843539658457 7390.92711324079 6218.88329498334 0 0.203294144682347 2.03833140451078 7390.92711324079 6635.56428587288
"88" 2.07386226762988 0.843754440841214 10.0260629997681 8024.61418296118 9801.6272177991 0 0.447133867923999 4.48319358353367 8024.61418296118 9376.73336144184
"89" 1.94609832626871 0.789821928862729 11.024847848824 8048.1526405144 7894.16478088618 0 0.378245972263092 3.79248819535983 8048.1526405144 7767.40398783326
"90" 2.13388198752951 0.404254625036546 4.11546137239107 7604.27513924417 8192.7995280614 0 0.149445290016436 1.49841515786252 7604.27513924417 7875.68880482881
"91" 2.05911180648493 0.583908403244011 7.94087716436865 8254.96307445634 7818.65140027073 0 0.280360502334487 2.8110382489655 8254.96307445634 7549.71541510048
"92" 2.06965692651305 0.673439468142353 10.0616720496214 8347.32093050133 8463.74343188437 0 0.283099687360751 2.83850272351062 8347.32093050133 8456.2660362259
"93" 2.00149675335465 0.900727161708555 6.26939502546236 7976.54656658989 8937.17945728363 0 0.351594627338322 3.52526813637835 7976.54656658989 7949.07004209076
"94" 2.0135033955348 0.696104152575566 5.0024796360218 7660.7174131234 7997.95885991751 0 0.346619171978478 3.47538166804176 7660.7174131234 7527.3604399334
"95" 1.93134211470611 0.483240011250533 5.53406783237693 8088.65415407326 6827.54251889252 0 0.217812147257572 2.18389634749569 8088.65415407326 6901.21183829584
"96" 1.97443253409583 0.767683037226375 23.278896880985 8165.07300011355 7427.08888319935 0 0.203188868512669 2.03727585161655 8165.07300011355 7426.72708708101
"97" 2.0386905422076 0.598243342396557 1.99608780105892 7654.3230819948 8151.41070654885 0 0.427666563152291 4.28800439724719 7654.3230819948 7918.30563692053
"98" 2.02050357828876 0.440467067492544 20.5007104852968 7550.12150140048 6908.81703688864 0 0.129169198616329 1.29511666185247 7550.12150140048 6904.06594548793
"99" 2.19254568706134 0.855319642065322 17.5317139934394 8661.77453347834 9780.13809612462 0 0.318995689541742 3.19841445956297 8661.77453347834 9096.9901573626
"100" 1.90387840307251 0.704830492535789 8.14639566578362 8223.48637048768 7209.66804769583 0 0.359346459821734 3.60299198631085 8223.48637048768 7034.13438941557
"101" 1.91969451771266 0.747804913904648 2.48387172538487 7633.13888025735 7860.31569285617 0 0.458940651315789 4.6015744518629 7633.13888025735 7164.96963108038
"102" 1.97082837526171 0.702537425657597 9.77506693140155 8003.14202468815 7876.38724118674 0 0.335324301984018 3.36213350609618 8003.14202468815 7880.54593226603
"103" 2.02359024835645 0.802892361554434 14.0613868590309 8569.96548212921 8629.57936737193 0 0.299511318328578 3.00305415637768 8569.96548212921 8353.49334983759
"104" 1.94386421194378 0.914991335111784 9.49305526111207 8269.75867279499 8837.23777749528 0 0.417427653114365 4.18534383163731 8269.75867279499 8373.43413663487
"105" 1.8512852843964 0.475527568587656 5.20882537510027 7576.17115094335 6427.11560007573 0 0.195087180616388 1.95604417180433 7576.17115094335 6413.16488191152
"106" 2.06036458810078 0.667402517666909 5.61120500971046 7863.3389156316 8569.52177886004 0 0.347243639761736 3.4816429024502 7863.3389156316 8225.26525949816
"107" 1.95600975646084 0.589526527729504 2.64184107330346 8024.55498605529 7649.24434550239 0 0.347725029997443 3.48646956795402 8024.55498605529 7918.52609616377
"108" 1.9571370667423 0.608346649943342 15.9285563700723 7721.74246801953 7460.07044513796 0 0.164669163334189 1.65105752309324 7721.74246801953 7380.75251227679
"109" 2.07224277695847 0.456313536733572 7.32275975402691 7717.35407027125 7671.68529222613 0 0.165567077397205 1.66006047020742 7717.35407027125 7628.55086726577
"110" 1.82868785219581 0.52391779013374 4.05254534690978 7743.53589091565 6423.90171648871 0 0.243202278216085 2.43847082812445 7743.53589091565 6322.99147917634
"111" NA NA NA NA NA NA NA NA NA NA
"112" NA NA NA NA NA NA NA NA NA NA
"113" NA NA NA NA NA NA NA NA NA NA
"114" NA NA NA NA NA NA NA NA NA NA
"115" NA NA NA NA NA NA NA NA NA NA
"116" NA NA NA NA NA NA NA NA NA NA
"117" NA NA NA NA NA NA NA NA NA NA
"118" NA NA NA NA NA NA NA NA NA NA
"119" NA NA NA NA NA NA NA NA NA NA
"120" NA NA NA NA NA NA NA NA NA NA
"121" NA NA NA NA NA NA NA NA NA NA
"122" NA NA NA NA NA NA NA NA NA NA
"123" NA NA NA NA NA NA NA NA NA NA
"124" NA NA NA NA NA NA NA NA NA NA
"125" NA NA NA NA NA NA NA NA NA NA
"126" NA NA NA NA NA NA NA NA NA NA
"127" NA NA NA NA NA NA NA NA NA NA
"128" NA NA NA NA NA NA NA NA NA NA
"129" NA NA NA NA NA NA NA NA NA NA
"130" NA NA NA NA NA NA NA NA NA NA
"131" NA NA NA NA NA NA NA NA NA NA
"132" NA NA NA NA NA NA NA NA NA NA
"133" NA NA NA NA NA NA NA NA NA NA
"134" NA NA NA NA NA NA NA NA NA NA
"135" NA NA NA NA NA NA NA NA NA NA
"136" NA NA NA NA NA NA NA NA NA NA
"137" NA NA NA NA NA NA NA NA NA NA
"138" NA NA NA NA NA NA NA NA NA NA
"139" NA NA NA NA NA NA NA NA NA NA
"140" NA NA NA NA NA NA NA NA NA NA
"141" NA NA NA NA NA NA NA NA NA NA
"142" NA NA NA NA NA NA NA NA NA NA
"143" NA NA NA NA NA NA NA NA NA NA
"144" NA NA NA NA NA NA NA NA NA NA
"145" NA NA NA NA NA NA NA NA NA NA
"146" NA NA NA NA NA NA NA NA NA NA
"147" NA NA NA NA NA NA NA NA NA NA
"148" NA NA NA NA NA NA NA NA NA NA
"149" NA NA NA NA NA NA NA NA NA NA
"150" NA NA NA NA NA NA NA NA NA NA
"151" NA NA NA NA NA NA NA NA NA NA
"152" NA NA NA NA NA NA NA NA NA NA
"153" NA NA NA NA NA NA NA NA NA NA
"154" NA NA NA NA NA NA NA NA NA NA
"155" NA NA NA NA NA NA NA NA NA NA
"156" NA NA NA NA NA NA NA NA NA NA
"157" NA NA NA NA NA NA NA NA NA NA
"158" NA NA NA NA NA NA NA NA NA NA
"159" NA NA NA NA NA NA NA NA NA NA
"160" NA NA NA NA NA NA NA NA NA NA
"161" NA NA NA NA NA NA NA NA NA NA
"162" NA NA NA NA NA NA NA NA NA NA
"163" NA NA NA NA NA NA NA NA NA NA
"164" NA NA NA NA NA NA NA NA NA NA
"165" NA NA NA NA NA NA NA NA NA NA
"166" NA NA NA NA NA NA NA NA NA NA
"167" NA NA NA NA NA NA NA NA NA NA
"168" NA NA NA NA NA NA NA NA NA NA
"169" NA NA NA NA NA NA NA NA NA NA
"170" NA NA NA NA NA NA NA NA NA NA
"171" NA NA NA NA NA NA NA NA NA NA
"172" NA NA NA NA NA NA NA NA NA NA
"173" NA NA NA NA NA NA NA NA NA NA
"174" NA NA NA NA NA NA NA NA NA NA
"175" NA NA NA NA NA NA NA NA NA NA
"176" NA NA NA NA NA NA NA NA NA NA
"177" NA NA NA NA NA NA NA NA NA NA
"178" NA NA NA NA NA NA NA NA NA NA
"179" NA NA NA NA NA NA NA NA NA NA
"180" NA NA NA NA NA NA NA NA NA NA
"181" NA NA NA NA NA NA NA NA NA NA
"182" NA NA NA NA NA NA NA NA NA NA
"183" NA NA NA NA NA NA NA NA NA NA
"184" NA NA NA NA NA NA NA NA NA NA
"185" NA NA NA NA NA NA NA NA NA NA
"186" NA NA NA NA NA NA NA NA NA NA
"187" NA NA NA NA NA NA NA NA NA NA
"188" NA NA NA NA NA NA NA NA NA NA
"189" NA NA NA NA NA NA NA NA NA NA
"190" NA NA NA NA NA NA NA NA NA NA
"191" NA NA NA NA NA NA NA NA NA NA
"192" NA NA NA NA NA NA NA NA NA NA
"193" NA NA NA NA NA NA NA NA NA NA
"194" NA NA NA NA NA NA NA NA NA NA
"195" NA NA NA NA NA NA NA NA NA NA
"196" NA NA NA NA NA NA NA NA NA NA
"197" NA NA NA NA NA NA NA NA NA NA
"198" NA NA NA NA NA NA NA NA NA NA
"199" NA NA NA NA NA NA NA NA NA NA
"200" NA NA NA NA NA NA NA NA NA NA
"201" NA NA NA NA NA NA NA NA NA NA
"202" NA NA NA NA NA NA NA NA NA NA
"203" NA NA NA NA NA NA NA NA NA NA
"204" NA NA NA NA NA NA NA NA NA NA
"205" NA NA NA NA NA NA NA NA NA NA
"206" NA NA NA NA NA NA NA NA NA NA
"207" NA NA NA NA NA NA NA NA NA NA
"208" NA NA NA NA NA NA NA NA NA NA
"209" NA NA NA NA NA NA NA NA NA NA
"210" NA NA NA NA NA NA NA NA NA NA
"211" NA NA NA NA NA NA NA NA NA NA
"212" NA NA NA NA NA NA NA NA NA NA
"213" NA NA NA NA NA NA NA NA NA NA
"214" NA NA NA NA NA NA NA NA NA NA
"215" NA NA NA NA NA NA NA NA NA NA
"216" NA NA NA NA NA NA NA NA NA NA
"217" NA NA NA NA NA NA NA NA NA NA
"218" NA NA NA NA NA NA NA NA NA NA
"219" NA NA NA NA NA NA NA NA NA NA
"220" NA NA NA NA NA NA NA NA NA NA
"221" NA NA NA NA NA NA NA NA NA NA
"222" NA NA NA NA NA NA NA NA NA NA
"223" NA NA NA NA NA NA NA NA NA NA
"224" NA NA NA NA NA NA NA NA NA NA
"225" NA NA NA NA NA NA NA NA NA NA
"226" NA NA NA NA NA NA NA NA NA NA
"227" NA NA NA NA NA NA NA NA NA NA
"228" NA NA NA NA NA NA NA NA NA NA
"229" NA NA NA NA NA NA NA NA NA NA
"230" NA NA NA NA NA NA NA NA NA NA
"231" NA NA NA NA NA NA NA NA NA NA
"232" NA NA NA NA NA NA NA NA NA NA
"233" NA NA NA NA NA NA NA NA NA NA
"234" NA NA NA NA NA NA NA NA NA NA
"235" NA NA NA NA NA NA NA NA NA NA
"236" NA NA NA NA NA NA NA NA NA NA
"237" NA NA NA NA NA NA NA NA NA NA
"238" NA NA NA NA NA NA NA NA NA NA
"239" NA NA NA NA NA NA NA NA NA NA
"240" NA NA NA NA NA NA NA NA NA NA
"241" NA NA NA NA NA NA NA NA NA NA
"242" NA NA NA NA NA NA NA NA NA NA
"243" NA NA NA NA NA NA NA NA NA NA
"244" NA NA NA NA NA NA NA NA NA NA
"245" NA NA NA NA NA NA NA NA NA NA
"246" NA NA NA NA NA NA NA NA NA NA
"247" NA NA NA NA NA NA NA NA NA NA
"248" NA NA NA NA NA NA NA NA NA NA
"249" NA NA NA NA NA NA NA NA NA NA
"250" NA NA NA NA NA NA NA NA NA NA
"251" NA NA NA NA NA NA NA NA NA NA
"252" NA NA NA NA NA NA NA NA NA NA
"253" NA NA NA NA NA NA NA NA NA NA
"254" NA NA NA NA NA NA NA NA NA NA
"255" NA NA NA NA NA NA NA NA NA NA
"256" NA NA NA NA NA NA NA NA NA NA
"257" NA NA NA NA NA NA NA NA NA NA
"258" NA NA NA NA NA NA NA NA NA NA
"259" NA NA NA NA NA NA NA NA NA NA
"260" NA NA NA NA NA NA NA NA NA NA
"261" NA NA NA NA NA NA NA NA NA NA
"262" NA NA NA NA NA NA NA NA NA NA
"263" NA NA NA NA NA NA NA NA NA NA
"264" NA NA NA NA NA NA NA NA NA NA
"265" NA NA NA NA NA NA NA NA NA NA
"266" NA NA NA NA NA NA NA NA NA NA
"267" NA NA NA NA NA NA NA NA NA NA
"268" NA NA NA NA NA NA NA NA NA NA
"269" NA NA NA NA NA NA NA NA NA NA
"270" NA NA NA NA NA NA NA NA NA NA
"271" NA NA NA NA NA NA NA NA NA NA
"272" NA NA NA NA NA NA NA NA NA NA
"273" NA NA NA NA NA NA NA NA NA NA
"274" NA NA NA NA NA NA NA NA NA NA
"275" NA NA NA NA NA NA NA NA NA NA
"276" NA NA NA NA NA NA NA NA NA NA
"277" NA NA NA NA NA NA NA NA NA NA
"278" NA NA NA NA NA NA NA NA NA NA
"279" NA NA NA NA NA NA NA NA NA NA
"280" NA NA NA NA NA NA NA NA NA NA
"281" NA NA NA NA NA NA NA NA NA NA
"282" NA NA NA NA NA NA NA NA NA NA
"283" NA NA NA NA NA NA NA NA NA NA
"284" NA NA NA NA NA NA NA NA NA NA
"285" NA NA NA NA NA NA NA NA NA NA
"286" NA NA NA NA NA NA NA NA NA NA
"287" NA NA NA NA NA NA NA NA NA NA
"288" NA NA NA NA NA NA NA NA NA NA
"289" NA NA NA NA NA NA NA NA NA NA
"290" NA NA NA NA NA NA NA NA NA NA
"291" NA NA NA NA NA NA NA NA NA NA
"292" NA NA NA NA NA NA NA NA NA NA
"293" NA NA NA NA NA NA NA NA NA NA
"294" NA NA NA NA NA NA NA NA NA NA
"295" NA NA NA NA NA NA NA NA NA NA
"296" NA NA NA NA NA NA NA NA NA NA
"297" NA NA NA NA NA NA NA NA NA NA
"298" NA NA NA NA NA NA NA NA NA NA
"299" NA NA NA NA NA NA NA NA NA NA
"300" NA NA NA NA NA NA NA NA NA NA
"301" NA NA NA NA NA NA NA NA NA NA
"302" NA NA NA NA NA NA NA NA NA NA
"303" NA NA NA NA NA NA NA NA NA NA
"304" NA NA NA NA NA NA NA NA NA NA
"305" NA NA NA NA NA NA NA NA NA NA
"306" NA NA NA NA NA NA NA NA NA NA
"307" NA NA NA NA NA NA NA NA NA NA
"308" NA NA NA NA NA NA NA NA NA NA
"309" NA NA NA NA NA NA NA NA NA NA
"310" NA NA NA NA NA NA NA NA NA NA
"311" NA NA NA NA NA NA NA NA NA NA
"312" NA NA NA NA NA NA NA NA NA NA
"313" NA NA NA NA NA NA NA NA NA NA
"314" NA NA NA NA NA NA NA NA NA NA
"315" NA NA NA NA NA NA NA NA NA NA
"316" NA NA NA NA NA NA NA NA NA NA
"317" NA NA NA NA NA NA NA NA NA NA
"318" NA NA NA NA NA NA NA NA NA NA
"319" NA NA NA NA NA NA NA NA NA NA
"320" NA NA NA NA NA NA NA NA NA NA
"321" NA NA NA NA NA NA NA NA NA NA
"322" NA NA NA NA NA NA NA NA NA NA
